CustomerID;ProductID;pairWeight
2;895;0
2;896;0
2;897;0
2;898;0
2;899;0
2;900;0
2;901;0
2;902;0
2;903;0
2;904;0
2;905;0
2;906;0
2;907;0
2;908;0
2;909;0
2;910;0
2;911;0
2;912;0
2;913;0
2;914;0
2;915;0
2;916;0
2;917;0
2;918;0
2;919;0
2;920;0
2;921;0
2;922;0
2;923;0
2;924;0
2;925;0
2;926;0
2;927;0
2;928;0
2;929;0
2;930;0
2;931;0
2;932;0
2;933;0
2;934;0
2;935;0
2;936;0
2;937;0
2;938;0
2;939;0
2;940;0
2;941;0
2;942;0
2;943;0
2;944;0
2;945;0
2;946;0
2;947;0
2;948;0
2;949;0
2;950;0
2;951;0
2;952;0
2;953;0
2;954;0
2;955;0
2;956;0
2;957;0
2;958;0
2;959;0
2;960;0
2;961;0
2;962;0
2;963;0
2;964;0
2;965;0
2;966;0
2;967;0
2;968;0
2;969;0
2;970;0
2;971;0
2;972;0
2;973;0
2;974;0
2;975;0
2;976;0
2;977;0
2;978;0
2;979;0
2;980;0
2;981;0
2;982;0
2;983;0
2;984;0
2;985;0
2;986;0
2;987;0
2;988;0
2;989;0
2;990;0
2;991;0
2;992;0
2;993;0
2;994;0
2;995;0
2;996;0
2;997;0
2;998;0
2;999;0
2;1001;0
2;1002;0
2;1003;0
2;1006;0
2;1010;0
2;1011;0
2;1012;0
3;680;0
3;706;0
3;707;0
3;708;0
3;709;0
3;710;0
3;711;0
3;712;0
3;713;0
3;714;0
3;715;0
3;716;0
3;717;0
3;718;0
3;719;0
3;720;0
3;721;0
3;722;0
3;723;0
3;724;0
3;725;0
3;726;0
3;727;0
3;728;0
3;729;0
3;730;0
3;731;0
3;732;0
3;733;0
3;734;0
3;735;0
3;736;0
3;737;0
3;738;0
3;739;0
3;740;0
3;741;0
3;742;0
3;743;0
3;744;0
3;745;0
3;746;0
3;747;0
3;748;0
3;749;0
3;750;0
3;751;0
3;752;0
3;753;0
3;754;0
3;755;0
3;756;0
3;757;0
3;758;0
3;759;0
3;760;0
3;761;0
3;762;0
3;763;0
3;764;0
3;765;0
3;766;0
3;767;0
3;768;0
3;769;0
3;770;0
3;771;0
3;772;0
3;773;0
3;774;0
3;775;0
3;776;0
3;777;0
3;778;0
3;779;0
3;780;0
3;781;0
3;782;0
3;783;0
3;784;0
3;785;0
3;786;0
3;787;0
3;788;0
3;789;0
3;790;0
3;791;0
3;792;0
3;793;0
3;794;0
3;795;0
3;796;0
3;797;0
3;798;0
3;799;0
3;800;0
3;801;0
3;802;0
3;803;0
3;804;0
3;805;0
3;806;0
3;807;0
3;808;0
3;809;0
3;810;0
3;811;0
3;812;0
3;813;0
3;814;0
3;815;0
3;816;0
3;817;0
3;818;0
3;819;0
3;820;0
3;821;0
3;822;0
3;823;0
3;824;0
3;825;0
3;826;0
3;827;0
3;828;0
3;829;0
3;830;0
3;831;0
3;832;0
3;833;0
3;834;0
3;835;0
3;836;0
3;837;0
3;838;0
3;839;0
3;840;0
3;841;0
3;842;0
3;843;0
3;844;0
3;845;0
3;846;0
3;847;0
3;848;0
3;849;0
3;850;0
3;851;0
3;852;0
3;853;0
3;854;0
3;855;0
3;856;0
3;857;0
3;858;0
3;859;0
3;860;0
3;861;0
3;862;0
3;863;0
3;864;0
3;865;0
3;866;0
3;867;0
3;868;0
3;869;0
3;870;0
3;871;0
3;872;0
3;873;0
3;874;0
3;875;0
3;876;0
3;877;0
3;878;0
3;879;0
3;880;0
3;881;0
3;882;0
3;883;0
3;884;0
3;885;0
3;886;0
3;887;0
3;888;0
3;889;0
3;890;0
3;891;0
3;892;0
3;893;0
3;894;0
3;895;0
3;896;0
3;897;0
3;898;0
3;899;0
3;900;0
3;901;0
3;902;0
3;903;0
3;904;0
3;905;0
3;906;0
3;907;0
3;908;0
3;909;0
3;910;0
3;911;0
3;912;0
3;913;0
3;914;0
3;915;0
3;916;0
3;917;0
3;918;0
3;919;0
3;920;0
3;921;0
3;922;0
3;923;0
3;924;0
3;925;0
3;926;0
3;927;0
3;928;0
3;929;0
3;930;0
3;931;0
3;932;0
3;933;0
3;934;0
3;935;0
3;936;0
3;937;0
3;938;0
3;939;0
3;940;0
3;941;0
3;942;0
3;943;0
3;944;0
3;945;0
3;946;0
3;947;0
3;948;0
3;949;0
3;950;0
3;951;0
3;952;0
3;953;0
3;954;0
3;955;0
3;956;0
3;957;0
3;958;0
3;959;0
3;960;0
3;961;0
3;962;0
3;963;0
3;964;0
3;965;0
3;966;0
3;967;0
3;968;0
3;969;0
3;970;0
3;971;0
3;972;0
3;973;0
3;974;0
3;975;0
3;976;0
3;977;0
3;978;0
3;979;0
3;980;0
3;981;0
3;982;0
3;983;0
3;984;0
3;985;0
3;986;0
3;987;0
3;988;0
3;989;0
3;990;0
3;991;0
3;992;0
3;993;0
3;994;0
3;995;0
3;996;0
3;997;0
3;998;0
3;999;0
3;1001;0
3;1002;0
3;1003;0
3;1006;0
3;1010;0
3;1011;0
3;1012;0
4;680;0
4;706;0
4;707;0
4;708;0
4;709;0
4;710;0
4;711;0
4;712;0
4;713;0
4;714;0
4;715;0
4;716;0
4;717;0
4;718;0
4;719;0
4;720;0
4;721;0
4;722;0
4;723;0
4;724;0
4;725;0
4;726;0
4;727;0
4;728;0
4;729;0
4;730;0
4;731;0
4;732;0
4;733;0
4;734;0
4;735;0
4;736;0
4;737;0
4;738;0
4;739;0
4;740;0
4;741;0
4;742;0
4;743;0
4;744;0
4;745;0
4;746;0
4;747;0
4;748;0
4;749;0
4;750;0
4;751;0
4;752;0
4;753;0
4;754;0
4;755;0
4;756;0
4;757;0
4;758;0
4;759;0
4;760;0
4;761;0
4;762;0
4;763;0
4;764;0
4;765;0
4;766;0
4;767;0
4;768;0
4;769;0
4;770;0
4;771;0
4;772;0
4;773;0
4;774;0
4;775;0
4;776;0
4;777;0
4;778;0
4;779;0
4;780;0
4;781;0
4;782;0
4;783;0
4;784;0
4;785;0
4;786;0
4;787;0
4;788;0
4;789;0
4;790;0
4;791;0
4;792;0
4;793;0
4;794;0
4;795;0
4;796;0
4;797;0
4;798;0
4;799;0
4;800;0
4;801;0
4;802;0
4;803;0
4;804;0
4;805;0
4;806;0
4;807;0
4;808;0
4;809;0
4;810;0
4;811;0
4;812;0
4;813;0
4;814;0
4;815;0
4;816;0
4;817;0
4;818;0
4;819;0
4;820;0
4;821;0
4;822;0
4;823;0
4;824;0
4;825;0
4;826;0
4;827;0
4;828;0
4;829;0
4;830;0
4;831;0
4;832;0
4;833;0
4;834;0
4;835;0
4;836;0
4;837;0
4;838;0
4;839;0
4;840;0
4;841;0
4;842;0
4;843;0
4;844;0
4;845;0
4;846;0
4;847;0
4;848;0
4;849;0
4;850;0
4;851;0
4;852;0
4;853;0
4;854;0
4;855;0
4;856;0
4;857;0
4;858;0
4;859;0
4;860;0
4;861;0
4;862;0
4;863;0
4;864;0
4;865;0
4;866;0
4;867;0
4;868;0
4;869;0
4;870;0
4;871;0
4;872;0
4;873;0
4;874;0
4;875;0
4;876;0
4;877;0
4;878;0
4;879;0
4;880;0
4;881;0
4;882;0
4;883;0
4;884;0
4;885;0
4;886;0
4;887;0
4;888;0
4;889;0
4;890;0
4;891;0
4;892;0
4;893;0
4;894;0
4;895;0
4;896;0
4;897;0
4;898;0
4;899;0
4;900;0
4;901;0
4;902;0
4;903;0
4;904;0
4;905;0
4;906;0
4;907;0
4;908;0
4;909;0
4;910;0
4;911;0
4;912;0
4;913;0
4;914;0
4;915;0
4;916;0
4;917;0
4;918;0
4;919;0
4;920;0
4;921;0
4;922;0
4;923;0
4;924;0
4;925;0
4;926;0
4;927;0
4;928;0
4;929;0
4;930;0
4;931;0
4;932;0
4;933;0
4;934;0
4;935;0
4;936;0
4;937;0
4;938;0
4;939;0
4;940;0
4;941;0
4;942;0
4;943;0
4;944;0
4;945;0
4;946;0
4;947;0
4;948;0
4;949;0
4;950;0
4;951;0
4;952;0
4;953;0
4;954;0
4;955;0
4;956;0
4;957;0
4;958;0
4;959;0
4;960;0
4;961;0
4;962;0
4;963;0
4;964;0
4;965;0
4;966;0
4;967;0
4;968;0
4;969;0
4;970;0
4;971;0
4;972;0
4;973;0
4;974;0
4;975;0
4;976;0
4;977;0
4;978;0
4;979;0
4;980;0
4;981;0
4;982;0
4;983;0
4;984;0
4;985;0
4;986;0
4;987;0
4;988;0
4;989;0
4;990;0
4;991;0
4;992;0
4;993;0
4;994;0
4;995;0
4;996;0
4;997;0
4;998;0
4;999;0
4;1001;0
4;1002;0
4;1003;0
4;1006;0
4;1010;0
4;1011;0
4;1012;0
5;680;0
5;706;0
5;707;0
5;708;0
5;709;0
5;710;0
5;711;0
5;712;0
5;713;0
5;714;0
5;715;0
5;716;0
5;717;0
5;718;0
5;719;0
5;720;0
5;721;0
5;722;0
5;723;0
5;724;0
5;725;0
5;726;0
5;727;0
5;728;0
5;729;0
5;730;0
5;731;0
5;732;0
5;733;0
5;734;0
5;735;0
5;736;0
5;737;0
5;738;0
5;739;0
5;740;0
5;741;0
5;742;0
5;743;0
5;744;0
5;745;0
5;746;0
5;747;0
5;748;0
5;749;0
5;750;0
5;751;0
5;752;0
5;753;0
5;754;0
5;755;0
5;756;0
5;757;0
5;758;0
5;759;0
5;760;0
5;761;0
5;762;0
5;763;0
5;764;0
5;765;0
5;766;0
5;767;0
5;768;0
5;769;0
5;770;0
5;771;0
5;772;0
5;773;0
5;774;0
5;775;0
5;776;0
5;777;0
5;778;0
5;779;0
5;780;0
5;781;0
5;782;0
5;783;0
5;784;0
5;785;0
5;786;0
5;787;0
5;788;0
5;789;0
5;790;0
5;791;0
5;792;0
5;793;0
5;794;0
5;795;0
5;796;0
5;797;0
5;798;0
5;799;0
5;800;0
5;801;0
5;802;0
5;803;0
5;804;0
5;805;0
5;806;0
5;807;0
5;808;0
5;809;0
5;810;0
5;811;0
5;812;0
5;813;0
5;814;0
5;815;0
5;816;0
5;817;0
5;818;0
5;819;0
5;820;0
5;821;0
5;822;0
5;823;0
5;824;0
5;825;0
5;826;0
5;827;0
5;828;0
5;829;0
5;830;0
5;831;0
5;832;0
5;833;0
5;834;0
5;835;0
5;836;0
5;837;0
5;838;0
5;839;0
5;840;0
5;841;0
5;842;0
5;843;0
5;844;0
5;845;0
5;846;0
5;847;0
5;848;0
5;849;0
5;850;0
5;851;0
5;852;0
5;853;0
5;854;0
5;855;0
5;856;0
5;857;0
5;858;0
5;859;0
5;860;0
5;861;0
5;862;0
5;863;0
5;864;0
5;865;0
5;866;0
5;867;0
5;868;0
5;869;0
5;870;0
5;871;0
5;872;0
5;873;0
5;874;0
5;875;0
5;876;0
5;877;0
5;878;0
5;879;0
5;880;0
5;881;0
5;882;0
5;883;0
5;884;0
5;885;0
5;886;0
5;887;0
5;888;0
5;889;0
5;890;0
5;891;0
5;892;0
5;893;0
5;894;0
5;895;0
5;896;0
5;897;0
5;898;0
5;899;0
5;900;0
5;901;0
5;902;0
5;903;0
5;904;0
5;905;0
5;906;0
5;907;0
5;908;0
5;909;0
5;910;0
5;911;0
5;912;0
5;913;0
5;914;0
5;915;0
5;916;0
5;917;0
5;918;0
5;919;0
5;920;0
5;921;0
5;922;0
5;923;0
5;924;0
5;925;0
5;926;0
5;927;0
5;928;0
5;929;0
5;930;0
5;931;0
5;932;0
5;933;0
5;934;0
5;935;0
5;936;0
5;937;0
5;938;0
5;939;0
5;940;0
5;941;0
5;942;0
5;943;0
5;944;0
5;945;0
5;946;0
5;947;0
5;948;0
5;949;0
5;950;0
5;951;0
5;952;0
5;953;0
5;954;0
5;955;0
5;956;0
5;957;0
5;958;0
5;959;0
5;960;0
5;961;0
5;962;0
5;963;0
5;964;0
5;965;0
5;966;0
5;967;0
5;968;0
5;969;0
5;970;0
5;971;0
5;972;0
5;973;0
5;974;0
5;975;0
5;976;0
5;977;0
5;978;0
5;979;0
5;980;0
5;981;0
5;982;0
5;983;0
5;984;0
5;985;0
5;986;0
5;987;0
5;988;0
5;989;0
5;990;0
5;991;0
5;992;0
5;993;0
5;994;0
5;995;0
5;996;0
5;997;0
5;998;0
5;999;0
5;1001;0
5;1002;0
5;1003;0
5;1006;0
5;1010;0
5;1011;0
5;1012;0
6;680;0
6;706;0
6;707;0
6;708;0
6;709;0
6;710;0
6;711;0
6;712;0
6;713;0
6;714;0
6;715;0
6;716;0
6;717;0
6;718;0
6;719;0
6;720;0
6;721;0
6;722;0
6;723;0
6;724;0
6;725;0
6;726;0
6;727;0
6;728;0
6;729;0
6;730;0
6;731;0
6;732;0
6;733;0
6;734;0
6;735;0
6;736;0
6;737;0
6;738;0
6;739;0
6;740;0
6;741;0
6;742;0
6;743;0
6;744;0
6;745;0
6;746;0
6;747;0
6;748;0
6;749;0
6;750;0
6;751;0
6;752;0
6;753;0
6;754;0
6;755;0
6;756;0
6;757;0
6;758;0
6;759;0
6;760;0
6;761;0
6;762;0
6;763;0
6;764;0
6;765;0
6;766;0
6;767;0
6;768;0
6;769;0
6;770;0
6;771;0
6;772;0
6;773;0
6;774;0
6;775;0
6;776;0
6;777;0
6;778;0
6;779;0
6;780;0
6;781;0
6;782;0
6;783;0
6;784;0
6;785;0
6;786;0
6;787;0
6;788;0
6;789;0
6;790;0
6;791;0
6;792;0
6;793;0
6;794;0
6;795;0
6;796;0
6;797;0
6;798;0
6;799;0
6;800;0
6;801;0
6;802;0
6;803;0
6;804;0
6;805;0
6;806;0
6;807;0
6;808;0
6;809;0
6;810;0
6;811;0
6;812;0
6;813;0
6;814;0
6;815;0
6;816;0
6;817;0
6;818;0
6;819;0
6;820;0
6;821;0
6;822;0
6;823;0
6;824;0
6;825;0
6;826;0
6;827;0
6;828;0
6;829;0
6;830;0
6;831;0
6;832;0
6;833;0
6;834;0
6;835;0
6;836;0
6;837;0
6;838;0
6;839;0
6;840;0
6;841;0
6;842;0
6;843;0
6;844;0
6;845;0
6;846;0
6;847;0
6;848;0
6;849;0
6;850;0
6;851;0
6;852;0
6;853;0
6;854;0
6;855;0
6;856;0
6;857;0
6;858;0
6;859;0
6;860;0
6;861;0
6;862;0
6;863;0
6;864;0
6;865;0
6;866;0
6;867;0
6;868;0
6;869;0
6;870;0
6;871;0
6;872;0
6;873;0
6;874;0
6;875;0
6;876;0
6;877;0
6;878;0
6;879;0
6;880;0
6;881;0
6;882;0
6;883;0
6;884;0
6;885;0
6;886;0
6;887;0
6;888;0
6;889;0
6;890;0
6;891;0
6;892;0
6;893;0
6;894;0
6;895;0
6;896;0
6;897;0
6;898;0
6;899;0
6;900;0
6;901;0
6;902;0
6;903;0
6;904;0
6;905;0
6;906;0
6;907;0
6;908;0
6;909;0
6;910;0
6;911;0
6;912;0
6;913;0
6;914;0
6;915;0
6;916;0
6;917;0
6;918;0
6;919;0
6;920;0
6;921;0
6;922;0
6;923;0
6;924;0
6;925;0
6;926;0
6;927;0
6;928;0
6;929;0
6;930;0
6;931;0
6;932;0
6;933;0
6;934;0
6;935;0
6;936;0
6;937;0
6;938;0
6;939;0
6;940;0
6;941;0
6;942;0
6;943;0
6;944;0
6;945;0
6;946;0
6;947;0
6;948;0
6;949;0
6;950;0
6;951;0
6;952;0
6;953;0
6;954;0
6;955;0
6;956;0
6;957;0
6;958;0
6;959;0
6;960;0
6;961;0
6;962;0
6;963;0
6;964;0
6;965;0
6;966;0
6;967;0
6;968;0
6;969;0
6;970;0
6;971;0
6;972;0
6;973;0
6;974;0
6;975;0
6;976;0
6;977;0
6;978;0
6;979;0
6;980;0
6;981;0
6;982;0
6;983;0
6;984;0
6;985;0
6;986;0
6;987;0
6;988;0
6;989;0
6;990;0
6;991;0
6;992;0
6;993;0
6;994;0
6;995;0
6;996;0
6;997;0
6;998;0
6;999;0
6;1001;0
6;1002;0
6;1003;0
6;1006;0
6;1010;0
6;1011;0
6;1012;0
7;680;0
7;706;0
7;707;0
7;708;0
7;709;0
7;710;0
7;711;0
7;712;0
7;713;0
7;714;0
7;715;0
7;716;0
7;717;0
7;718;0
7;719;0
7;720;0
7;721;0
7;722;0
7;723;0
7;724;0
7;725;0
7;726;0
7;727;0
7;728;0
7;729;0
7;730;0
7;731;0
7;732;0
7;733;0
7;734;0
7;735;0
7;736;0
7;737;0
7;738;0
7;739;0
7;740;0
7;741;0
7;742;0
7;743;0
7;744;0
7;745;0
7;746;0
7;747;0
7;748;0
7;749;0
7;750;0
7;751;0
7;752;0
7;753;0
7;754;0
7;755;0
7;756;0
7;757;0
7;758;0
7;759;0
7;760;0
7;761;0
7;762;0
7;763;0
7;764;0
7;765;0
7;766;0
7;767;0
7;768;0
7;769;0
7;770;0
7;771;0
7;772;0
7;773;0
7;774;0
7;775;0
7;776;0
7;777;0
7;778;0
7;779;0
7;780;0
7;781;0
7;782;0
7;783;0
7;784;0
7;785;0
7;786;0
7;787;0
7;788;0
7;789;0
7;790;0
7;791;0
7;792;0
7;793;0
7;794;0
7;795;0
7;796;0
7;797;0
7;798;0
7;799;0
7;800;0
7;801;0
7;802;0
7;803;0
7;804;0
7;805;0
7;806;0
7;807;0
7;808;0
7;809;0
7;810;0
7;811;0
7;812;0
7;813;0
7;814;0
7;815;0
7;816;0
7;817;0
7;818;0
7;819;0
7;820;0
7;821;0
7;822;0
7;823;0
7;824;0
7;825;0
7;826;0
7;827;0
7;828;0
7;829;0
7;830;0
7;831;0
7;832;0
7;833;0
7;834;0
7;835;0
7;836;0
7;837;0
7;838;0
7;839;0
7;840;0
7;841;0
7;842;0
7;843;0
7;844;0
7;845;0
7;846;0
7;847;0
7;848;0
7;849;0
7;850;0
7;851;0
7;852;0
7;853;0
7;854;0
7;855;0
7;856;0
7;857;0
7;858;0
7;859;0
7;860;0
7;861;0
7;862;0
7;863;0
7;864;0
7;865;0
7;866;0
7;867;0
7;868;0
7;869;0
7;870;0
7;871;0
7;872;0
7;873;0
7;874;0
7;875;0
7;876;0
7;877;0
7;878;0
7;879;0
7;880;0
7;881;0
7;882;0
7;883;0
7;884;0
7;885;0
7;886;0
7;887;0
7;888;0
7;889;0
7;890;0
7;891;0
7;892;0
7;893;0
7;894;0
7;895;0
7;896;0
7;897;0
7;898;0
7;899;0
7;900;0
7;901;0
7;902;0
7;903;0
7;904;0
7;905;0
7;906;0
7;907;0
7;908;0
7;909;0
7;910;0
7;911;0
7;912;0
7;913;0
7;914;0
7;915;0
7;916;0
7;917;0
7;918;0
7;919;0
7;920;0
7;921;0
7;922;0
7;923;0
7;924;0
7;925;0
7;926;0
7;927;0
7;928;0
7;929;0
7;930;0
7;931;0
7;932;0
7;933;0
7;934;0
7;935;0
7;936;0
7;937;0
7;938;0
7;939;0
7;940;0
7;941;0
7;942;0
7;943;0
7;944;0
7;945;0
7;946;0
7;947;0
7;948;0
7;949;0
7;950;0
7;951;0
7;952;0
7;953;0
7;954;0
7;955;0
7;956;0
7;957;0
7;958;0
7;959;0
7;960;0
7;961;0
7;962;0
7;963;0
7;964;0
7;965;0
7;966;0
7;967;0
7;968;0
7;969;0
7;970;0
7;971;0
7;972;0
7;973;0
7;974;0
7;975;0
7;976;0
7;977;0
7;978;0
7;979;0
7;980;0
7;981;0
7;982;0
7;983;0
7;984;0
7;985;0
7;986;0
7;987;0
7;988;0
7;989;0
7;990;0
7;991;0
7;992;0
7;993;0
7;994;0
7;995;0
7;996;0
7;997;0
7;998;0
7;999;0
7;1001;0
7;1002;0
7;1003;0
7;1006;0
7;1010;0
7;1011;0
7;1012;0
10;680;0
10;706;0
10;707;0
10;708;0
10;709;0
10;710;0
10;711;0
10;712;0
10;713;0
10;714;0
10;715;0
10;716;0
10;717;0
10;718;0
10;719;0
10;720;0
10;721;0
10;722;0
10;723;0
10;724;0
10;725;0
10;726;0
10;727;0
10;728;0
10;729;0
10;730;0
10;731;0
10;732;0
10;733;0
10;734;0
10;735;0
10;736;0
10;737;0
10;738;0
10;739;0
10;740;0
10;741;0
10;742;0
10;743;0
10;744;0
10;745;0
10;746;0
10;747;0
10;748;0
10;749;0
10;750;0
10;751;0
10;752;0
10;753;0
10;754;0
10;755;0
10;756;0
10;757;0
10;758;0
10;759;0
10;760;0
10;761;0
10;762;0
10;763;0
10;764;0
10;765;0
10;766;0
10;767;0
10;768;0
10;769;0
10;770;0
10;771;0
10;772;0
10;773;0
10;774;0
10;775;0
10;776;0
10;777;0
10;778;0
10;779;0
10;780;0
10;781;0
10;782;0
10;783;0
10;784;0
10;785;0
10;786;0
10;787;0
10;788;0
10;789;0
10;790;0
10;791;0
10;792;0
10;793;0
10;794;0
10;795;0
10;796;0
10;797;0
10;798;0
10;799;0
10;800;0
10;801;0
10;802;0
10;803;0
10;804;0
10;805;0
10;806;0
10;807;0
10;808;0
10;809;0
10;810;0
10;811;0
10;812;0
10;813;0
10;814;0
10;815;0
10;816;0
10;817;0
10;818;0
10;819;0
10;820;0
10;821;0
10;822;0
10;823;0
10;824;0
10;825;0
10;826;0
10;827;0
10;828;0
10;829;0
10;830;0
10;831;0
10;832;0
10;833;0
10;834;0
10;835;0
10;836;0
10;837;0
10;838;0
10;839;0
10;840;0
10;841;0
10;842;0
10;843;0
10;844;0
10;845;0
10;846;0
10;847;0
10;848;0
10;849;0
10;850;0
10;851;0
10;852;0
10;853;0
10;854;0
10;855;0
10;856;0
10;857;0
10;858;0
10;859;0
10;860;0
10;861;0
10;862;0
10;863;0
10;864;0
10;865;0
10;866;0
10;867;0
10;868;0
10;869;0
10;870;0
10;871;0
10;872;0
10;873;0
10;874;0
10;875;0
10;876;0
10;877;0
10;878;0
10;879;0
10;880;0
10;881;0
10;882;0
10;883;0
10;884;0
10;885;0
10;886;0
10;887;0
10;888;0
10;889;0
10;890;0
10;891;0
10;892;0
10;893;0
10;894;0
10;895;0
10;896;0
10;897;0
10;898;0
10;899;0
10;900;0
10;901;0
10;902;0
10;903;0
10;904;0
10;905;0
10;906;0
10;907;0
10;908;0
10;909;0
